unique_ID,short_cite,expt_num,expt_condition,is_correct,is_mp,long_cite,peer_reviewed,publication_status,coder,response_mode,exposure_phase,method,dependent_measure,participant_design,same_infant,native_lang,test_lang,infant_type,group_name_1,group_name_2,n_1,n_2,n_excluded_1,n_excluded_2,n_fussi_1,gender_1,gender_2,mean_age_1,mean_age_months,min_age_1,max_age_1,mean_age_2,age_range_1,age_range_2,row label,x_1_label,x_2_label,x_2_misptype,x_1,x_2,SD_1,SD_2,SE_1,SE_2,x_type,chance,x_from_graph,t,t_interact,F,d,d_var,corr,num_trials,percent_MP,mean_vocab,words,word_correct_and_MP,n_feature,type_feature,mispron_location,within_sentence,sentence_context,object_pair,distractor_overlap,offset,within_measure,pre_nam_dur,post_nam_dur,trial_length,visual_stim,visual_stim_background
24,Ramon-Casas et al. 2009,1a,Catalan_misp,0,1,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,1,Catalan,native,typical,catalan,,24,,5,,5,0.4166666667,,661,21.71484888,552,833,,281,,vowel_misp,misp,,,62.9,50,,,,,percent_post,50,no,4.77,3.42,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,1b,Spanish_correct,1,0,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,2,Spanish,native,typical,spanish,,24,,4,,3,0.5416666667,,642,21.09067017,540,756,,216,,correct,correct,,,62.8,50,,,,,percent_post,50,no,4.7,,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,1b,Spanish_misp,0,1,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,2,Spanish,native,typical,spanish,,24,,4,,3,0.5416666667,,642,21.09067017,540,756,,216,,vowel_misp,misp,,,66.6,50,,,,,percent_post,50,no,6,-1.08,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,2,Catalan_correct,1,0,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,3,Catalan-Spanish,native,typical,bilingual,,24,,8,,0,0.5833333333,,661,21.71484888,562,778,,216,,correct,correct,,,64.5,50,,,,,percent_post,50,no,5.72,,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,2,Catalan_misp,0,1,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,3,Catalan-Spanish,native,typical,bilingual,,24,,8,,0,0.5833333333,,661,21.71484888,562,778,,216,,vowel_misp,misp,,,61.6,50,,,,,percent_post,50,no,3.71,,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,3a,Catalan_correct,1,0,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,4,Catalan-Spanish,native,typical,bilingual,,24,,,,,0.5,,619,20.33508541,542,710,,168,,correct,correct,,,64.6,50,,,,,percent_post,50,no,4.82,,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,3a,Catalan_misp,0,1,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,4,Catalan-Spanish,native,typical,bilingual,,24,,,,,0.5,,619,20.33508541,542,710,,168,,vowel_misp,misp,,,51.8,50,,,,,percent_post,50,no,0.61,3.75,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,3b,Spanish_correct,1,0,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,5,Spanish,native,typical,spanish,,24,,,,,0.4583333333,,631,20.72930355,549,713,,164,,correct,correct,,,66.8,50,,,,,percent_post,50,no,6.1,,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,3b,Spanish_misp,0,1,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,5,Spanish,native,typical,spanish,,24,,,,,0.4583333333,,631,20.72930355,549,713,,164,,vowel_misp,misp,,,58.9,50,,,,,percent_post,50,no,3.21,2.71,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,4a,Catalan_correct,1,0,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,6,Catalan-Spanish,native,typical,bilingual,,24,,0,,,0.375,,1327,43.59395532,959.64,1560.44,,600.8,,correct,correct,,,87.3,50,7.15,,,,percent_post,50,no,25.5685,,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,4a,Catalan_misp,0,1,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,6,Catalan-Spanish,native,typical,bilingual,,24,,0,,,0.375,,1327,43.59395532,959.64,1560.44,,600.8,,vowel_misp,misp,,,81.7,50,10.11,,,,percent_post,50,no,15.3932,2.61,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,4b,Catalan_correct,1,0,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,7,Spanish-Catalan,native,typical,bilingual,,24,,3,,2,0.375,,1346,44.21813403,1080.4,1680.2,,599.8,,correct,correct,,,82,50,11.96,,,,percent_post,50,no,13.1311,,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
24,Ramon-Casas et al. 2009,4b,Catalan_misp,0,1,"Ramon-Casas, M., Swingley, D., Sebastian-Gallés, N., & Bosch, L. (2009). Vowel categorization during word recognition in bilingual toddlers. Cognitive Psychology, 59(1), 96–121. doi:10.1016/j.cogpsych.2009.02.002",yes,paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,7,Spanish-Catalan,native,typical,bilingual,,24,,3,,2,0.375,,1346,44.21813403,1080.4,1680.2,,599.8,,vowel_misp,misp,,,83.1,50,7.89,,,,percent_post,50,no,20.5404,-0.4789,,,,,16,0.5,,"bee, cookie, milk, fish",yes,NA,vowel,medial,yes,Where is the X?,familiar_familiar,no,360,post,2,2,4,photo,blue
25,Ramon-Casas & Bosch 2010,1,Catalan_correct,1,0,"Ramon-Casas, M., & Bosch, L. (2010). Are non-cognate words phonologically better specified than cognates in the early lexicon of bilingual children? Selected Proceedings of the 4th Conference on Laboratory Approaches to Spanish Phonology, 31–36.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,Catalan,native,typical,catalan,,24,,,,,NA,,751.56,24.68988173,604.36,852.32,,247.96,,correct,correct,,,70,50,11,50,,,percent_post,50,no,8.8,,,2.57,,,16,0.5,,"bib, mushroom, bucket, candle",yes,NA,vowel,medial,yes,Where's the X? Do you like it?,familiar_familiar,no,360,post,3,2,5,photo,green
25,Ramon-Casas & Bosch 2010,1,Catalan_misp,0,1,"Ramon-Casas, M., & Bosch, L. (2010). Are non-cognate words phonologically better specified than cognates in the early lexicon of bilingual children? Selected Proceedings of the 4th Conference on Laboratory Approaches to Spanish Phonology, 31–36.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,1,Catalan,native,typical,catalan,,24,,,,,NA,,751.56,24.68988173,604.36,852.32,,247.96,,vowel_misp,misp,,,59,50,13,50,,,percent_post,50,no,3.6,3.44,,1.09,,,16,0.5,,"bib, mushroom, bucket, candle",yes,NA,vowel,medial,yes,Where's the X? Do you like it?,familiar_familiar,no,360,post,3,2,5,photo,green
25,Ramon-Casas & Bosch 2010,1,Catalan_correct,1,0,"Ramon-Casas, M., & Bosch, L. (2010). Are non-cognate words phonologically better specified than cognates in the early lexicon of bilingual children? Selected Proceedings of the 4th Conference on Laboratory Approaches to Spanish Phonology, 31–36.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,2,Catalan-Spanish,native,typical,bilingual,,24,,,,,NA,,766,25.16425756,608.8,881.32,,272.52,,correct,correct,,,67,50,12,50,,,percent_post,50,no,7.33,,,2.12,,,16,0.5,,"bib, mushroom, bucket, candle",yes,NA,vowel,medial,yes,Where's the X? Do you like it?,familiar_familiar,no,360,post,3,2,5,photo,green
25,Ramon-Casas & Bosch 2010,1,Catalan_misp,0,1,"Ramon-Casas, M., & Bosch, L. (2010). Are non-cognate words phonologically better specified than cognates in the early lexicon of bilingual children? Selected Proceedings of the 4th Conference on Laboratory Approaches to Spanish Phonology, 31–36.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_one,2,Catalan-Spanish,native,typical,bilingual,,24,,,,,NA,,766,25.16425756,608.8,881.32,,272.52,,vowel_misp,misp,,,57,50,17,50,,,percent_post,50,no,2.12,2.82,,0.66,,,16,0.5,,"bib, mushroom, bucket, candle",yes,NA,vowel,medial,yes,Where's the X? Do you like it?,familiar_familiar,no,360,post,3,2,5,photo,green
26,Højen et al.,1,correct,1,0,"Højen, A., Madsen, T. O., Vach, W., Basbøll, H., Caporali, S., & Blese, D. Contributions of vocalic and consonantal information when Danish 20-month-olds recognize familiar words",no,gray paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,1,Danish,native,typical,,,16,,4,,0,,,607.36,,575.92,653.24,,77.32,,correct,correct,,,62.4,50,12.1,,,,percent_post,50,no,4.1,,,,,,32,0.5,,"cat, passy, car, bird",yes,2-3,consonant and vowel,onset/medial,yes,"Look, a X!",familiar_familiar,coda,500,post,2.25,1.51,5,color_drawing,NA
26,Højen et al.,1,c-target (v-misp),0,1,"Højen, A., Madsen, T. O., Vach, W., Basbøll, H., Caporali, S., & Blese, D. Contributions of vocalic and consonantal information when Danish 20-month-olds recognize familiar words",no,gray paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,1,Danish,native,typical,,,16,,4,,0,,,607.36,,575.92,653.24,,77.32,,vowel_misp,misp,,,52.4,50,9.8,,,,percent_post,50,no,0.97,,,,,,32,0.5,,"cat, passy, car, bird",yes,2-4,vowel,onset/medial,yes,"Look, a X!",familiar_familiar,coda,500,post,2.25,1.51,5,color_drawing,NA
26,Højen et al.,1,v-target (c-misp),0,1,"Højen, A., Madsen, T. O., Vach, W., Basbøll, H., Caporali, S., & Blese, D. Contributions of vocalic and consonantal information when Danish 20-month-olds recognize familiar words",no,gray paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,1,Danish,native,typical,,,16,,4,,0,,,607.36,,575.92,653.24,,77.32,,consonant_misp,misp,,,47.6,50,9.8,,,,percent_post,50,no,-0.97,,,,,,32,0.5,,"cat, passy, car, bird",yes,2-4,consonant,onset/medial,yes,"Look, a X!",familiar_familiar,coda,500,post,2.25,1.51,5,color_drawing,NA
26,Højen et al.,2,correct,1,0,"Højen, A., Madsen, T. O., Vach, W., Basbøll, H., Caporali, S., & Blese, D. Contributions of vocalic and consonantal information when Danish 20-month-olds recognize familiar words",no,gray paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,2,Danish,native,typical,,,16,,3,,0,,,616.8,,590.36,643.24,,52.88,,correct,correct,,,68,50,13.5,,,,percent_post,50,no,5.34,,,,,,32,0.5,,"car, book, cup, cat",yes,2-5,consonant and vowel,coda/medial,yes,"Look, a X!",familiar_familiar,onset,500,post,2.25,1.51,5,color_drawing,NA
26,Højen et al.,2,c-target (v-misp),0,1,"Højen, A., Madsen, T. O., Vach, W., Basbøll, H., Caporali, S., & Blese, D. Contributions of vocalic and consonantal information when Danish 20-month-olds recognize familiar words",no,gray paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,2,Danish,native,typical,,,16,,3,,0,,,616.8,,590.36,643.24,,52.88,,vowel_misp,misp,,,45,50,11.44,,,,percent_post,50,no,-1.75,,,,,,32,0.5,,"car, book, cup, cat",yes,2-6,vowel,coda/medial,yes,"Look, a X!",familiar_familiar,onset,500,post,2.25,1.51,5,color_drawing,NA
26,Højen et al.,2,v-target (c-misp),0,1,"Højen, A., Madsen, T. O., Vach, W., Basbøll, H., Caporali, S., & Blese, D. Contributions of vocalic and consonantal information when Danish 20-month-olds recognize familiar words",no,gray paper,Von Holzen,eye-tracking,familiarization,looking_while_listening,ptl,within_one,2,Danish,native,typical,,,16,,3,,0,,,616.8,,590.36,643.24,,52.88,,consonant_misp,misp,,,55,50,11.44,,,,percent_post,50,no,1.75,,,,,,32,0.5,,"car, book, cup, cat",yes,2-7,consonant,coda/medial,yes,"Look, a X!",familiar_familiar,onset,500,post,2.25,1.51,5,color_drawing,NA
28,Tao et al. 2012,1,correct_PTL,1,0,"Tao, Y., Qinmei, X., & Plunkett, K. (2012). Phonological specificity of tones in early lexical representation at 16 months of age. Acta Psychologica Sinica, 44(8), 1066–1074. http://doi.org/10.3724/SP.J.1041.2012.01066",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,Mandarin Chinese,native,typical,Group 1,,7,,,,,0.4285714286,,494.0412,16.23,470.298,513.5228,,43.2248,,correct,correct,,,49.39,63.05,12.69,15.34,,,percent_change_pre_post,,no,3.26,,,,,,20,0.5,,,yes,,tone,,yes,"""see!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!"" And ""Look at this!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
28,Tao et al. 2012,1,misp_PTL,0,1,"Tao, Y., Qinmei, X., & Plunkett, K. (2012). Phonological specificity of tones in early lexical representation at 16 months of age. Acta Psychologica Sinica, 44(8), 1066–1074. http://doi.org/10.3724/SP.J.1041.2012.01066",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,Mandarin Chinese,native,typical,Group 1,,7,,,,,0.4285714286,,494.0412,16.23,470.298,513.5228,,43.2248,,tone_misp,misp,,,47.56,54.78,3.46,11.68,,,percent_change_pre_post,,no,1.39,2.21,,,,,20,0.5,,,yes,,tone,,yes,"""see!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!"" And ""Look at this!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
28,Tao et al. 2012,1,correct_PTL,1,0,"Tao, Y., Qinmei, X., & Plunkett, K. (2012). Phonological specificity of tones in early lexical representation at 16 months of age. Acta Psychologica Sinica, 44(8), 1066–1074. http://doi.org/10.3724/SP.J.1041.2012.01066",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,Mandarin Chinese,native,typical,Group 2,,8,,,,,0.7142857143,,491.9104,16.16,457.2088,514.436,,57.2272,,correct,correct,,,53.7,54.87,7.97,9.45,,,percent_change_pre_post,,no,0.22,,,,,,20,0.5,,,yes,,tone,,yes,"""see!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!"" And ""Look at this!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
28,Tao et al. 2012,1,misp_PTL,0,1,"Tao, Y., Qinmei, X., & Plunkett, K. (2012). Phonological specificity of tones in early lexical representation at 16 months of age. Acta Psychologica Sinica, 44(8), 1066–1074. http://doi.org/10.3724/SP.J.1041.2012.01066",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,Mandarin Chinese,native,typical,Group 2,,8,,,,,0.7142857143,,491.9104,16.16,457.2088,514.436,,57.2272,,tone_misp,misp,,,51.8,52.31,5.6,15.44,,,percent_change_pre_post,,no,0.11,,,,,,20,0.5,,,yes,,tone,,yes,"""see!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!"" And ""Look at this!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
28,Tao et al. 2012,2,correct_PTL,1,0,"Tao, Y., Qinmei, X., & Plunkett, K. (2012). Phonological specificity of tones in early lexical representation at 16 months of age. Acta Psychologica Sinica, 44(8), 1066–1074. http://doi.org/10.3724/SP.J.1041.2012.01066",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,3,British English,native,typical,UK group,,12,,4,,,0.5833333333,,489.4752,16.08,468.776,499.216,,30.44,,correct,correct,,,50.77,65.66,9.98,14.63,,,percent_change_pre_post,,no,4.03,,,,,,24,0.5,,,yes,,tone,,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", And ""Look at this!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,gray
28,Tao et al. 2012,2,misp_PTL,0,1,"Tao, Y., Qinmei, X., & Plunkett, K. (2012). Phonological specificity of tones in early lexical representation at 16 months of age. Acta Psychologica Sinica, 44(8), 1066–1074. http://doi.org/10.3724/SP.J.1041.2012.01066",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,3,British English,native,typical,UK group,,12,,4,,,0.5833333333,,489.4752,16.08,468.776,499.216,,30.44,,tone_misp,misp,,,49.98,51.57,11.25,22.02,,,percent_change_pre_post,,no,0.25,1.58,,,,,24,0.5,,,yes,,tone,,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", And ""Look at this!"" X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,gray
29,Tao & Qinmei 2013,1,correct_PTL,1,0,"Tao, Y., & Qinmei, X. (2013). Phonological Specificity of Lexical Tones in 12-month-old Chinese-speaking Infants. Acta Psychologica Sinica, 45(10), 1111–1118. http://doi.org/10.3724/SP.J.1041.2013.01111",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,Mandarin Chinese,native,typical,Group 1,,12,,,,,0.4166666667,,381.4132,12.53,367.4108,393.2848,,25.874,,correct,correct,,,50.78,57.43,7.41,15.76,,,percent_change_pre_post,,no,1.78,,,,,,20,0.5,,,yes,,tone,,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!""  X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
29,Tao & Qinmei 2013,1,misp_PTL,0,1,"Tao, Y., & Qinmei, X. (2013). Phonological Specificity of Lexical Tones in 12-month-old Chinese-speaking Infants. Acta Psychologica Sinica, 45(10), 1111–1118. http://doi.org/10.3724/SP.J.1041.2013.01111",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,Mandarin Chinese,native,typical,Group 1,,12,,,,,0.4166666667,,381.4132,12.53,367.4108,393.2848,,25.874,,tone_misp,misp,,,54.82,51.06,11.17,13.07,,,percent_change_pre_post,,no,-0.79,1.88,,,,,20,0.5,,,yes,,tone,,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!""  X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
29,Tao & Qinmei 2013,1,correct_PTL,1,0,"Tao, Y., & Qinmei, X. (2013). Phonological Specificity of Lexical Tones in 12-month-old Chinese-speaking Infants. Acta Psychologica Sinica, 45(10), 1111–1118. http://doi.org/10.3724/SP.J.1041.2013.01111",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,Mandarin Chinese,native,typical,Group 2,,8,,,,,0.375,,375.934,12.35,365.28,390.2408,,24.9608,,correct,correct,,,48.33,55.05,7.34,11.61,,,percent_change_pre_post,,no,2.95,,,,,,20,0.5,,,yes,,tone,,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!""  X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
29,Tao & Qinmei 2013,1,misp_PTL,0,1,"Tao, Y., & Qinmei, X. (2013). Phonological Specificity of Lexical Tones in 12-month-old Chinese-speaking Infants. Acta Psychologica Sinica, 45(10), 1111–1118. http://doi.org/10.3724/SP.J.1041.2013.01111",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,Mandarin Chinese,native,typical,Group 2,,8,,,,,0.375,,375.934,12.35,365.28,390.2408,,24.9608,,tone_misp,misp,,,58.25,55.33,14.73,20.35,,,percent_change_pre_post,,no,-0.41,1.09,,,,,20,0.5,,,yes,,tone,,yes,"""look!"", ""Hey, look!"", ""Oh, look!"", ""Wow, look!""  X",familiar_familiar,no,367,pre_post,2.5,2.5,5,photo,black
31,Skoruppa et al. 2013,1,correct,1,0,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,French,native,typical,,,33,,4,,0,0.4848484848,,730.56,24,703.4684,738.4744,,35.006,,correct,correct,,,,,,,,,,,no,2.21,,,0.39,,,15,0.3333333333,,"box, boot, mouth, brush, bus, chair, diaper, strawberry, egg, thumb, dress, bag, monkey, cup, cow",no,0,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
31,Skoruppa et al. 2013,1,misp,0,1,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,French,native,typical,,,33,,4,,0,0.4848484848,,730.56,24,703.4684,738.4744,,35.006,,tone_misp,misp,,,,,,,,,,,no,,,,,,,15,0.3333333333,,"box, boot, mouth, brush, bus, chair, diaper, strawberry, egg, thumb, dress, bag, monkey, cup, cow",no,1,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
31,Skoruppa et al. 2013,2,correct,1,0,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,British English,native,typical,,,31,,2,,0,0.4193548387,,730.56,24,706.208,761,,54.792,,correct,correct,,,,,,,,,,,no,4.41,,,0.81,,,15,0.3333333333,,"bike, book, bus, cheese, clock, cup, dog, duck, horse, juice, leg, nose, sheep, sock, truck",no,0,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
31,Skoruppa et al. 2013,2,misp,0,1,"Skoruppa, K., Mani, N., Plunkett, K., Cabrol, D., & Peperkamp, S. (2013). Early word recognition in sentence context: French and English 24-month-olds' sensitivity to sentence-medial mispronunciations and assimilations. Infancy, 18, 1007-1029.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,2,British English,native,typical,,,31,,2,,0,0.4193548387,,730.56,24,706.208,761,,54.792,,tone_misp,misp,,,,,,,,,,,no,1.71,,,,,,15,0.3333333333,,"bike, book, bus, cheese, clock, cup, dog, duck, horse, juice, leg, nose, sheep, sock, truck",no,1,consonant,coda,yes,Look at X in front of you,familiar_novel,onset/medial,367,pre_post,3,3,6,color_drawings,gray
33,Ren & Morgan 2012,1,correct_misp_onset,0,0,"Ren, J., & Morgan, J. L. (2012). The Devil in the Details : Underspecification in Infants ’ and Adults ’ Lexical Representations. In BUCLD 36 Proceedings. Cascadilla Press.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,American English,native,typical,,,22,,,,,,,595.36,19.55847569,,,,,,,correct,misp,consonant,,,,,,,,,no,,,10.92,,,,18,0.3333333333,,NA,no,1,consonant,onset,yes,Where's the X?,familiar_novel,no,NA,pre_post_naming_effect,4,8,12,photo,gray
33,Ren & Morgan 2013,2,correct_misp_coda,0,0,"Ren, J., & Morgan, J. L. (2012). The Devil in the Details : Underspecification in Infants ’ and Adults ’ Lexical Representations. In BUCLD 36 Proceedings. Cascadilla Press.",yes,paper,Von Holzen,eye-tracking,testOnly,looking_while_listening,ptl,within_two,1,American English,native,typical,,,26,,,,,,,601.36,19.75558476,,,,,,,correct,misp,consonant,,,,,,,,,no,,,11.08,,,,18,0.3333333333,,NA,no,1,consonant,coda,yes,Where's the X?,familiar_novel,no,NA,pre_post_naming_effect,4,8,12,photo,gray
